variable,mu_c,CI_c_lower,CI_c_upper
534,26146.147815379365,25584.161912487383,26708.13371827134
535,26118.622056644766,25542.209658252043,26695.03445503749
536,26113.27846714423,25534.689268700953,26691.867665587502
537,26094.055790158407,25518.551786532822,26669.559793783992
538,26042.71056115938,25494.982323599896,26590.43879871887
539,26027.357407950585,25478.869178056128,26575.845637845043
540,26019.03735288732,25470.788263683473,26567.28644209117
541,26018.00836756665,25469.281680788703,26566.73505434459
542,25968.851893308354,25408.684671542745,26529.019115073963
543,25929.96597221421,25363.487717280386,26496.444227148026
544,25921.033726880058,25349.3120364011,26492.755417359014
545,25898.65838971491,25306.86957189611,26490.44720753371
546,25871.28291568176,25288.55961238713,26454.0062189764
547,25861.86830864043,25277.754592049074,26445.982025231788
548,25820.47343661666,25253.57665379872,26387.3702194346
549,25795.882852902865,25257.45809298837,26334.307612817367
550,25796.472053482434,25258.23554556425,26334.708561400617
551,25791.70661891526,25260.618592606326,26322.794645224196
552,25771.711626603883,25231.997780616734,26311.42547259104
553,25768.223227573355,25226.86024204781,26309.5862130989
554,25757.22562750795,25215.207222722205,26299.2440322937
555,25754.120476848228,25213.99532140491,26294.245632291546
556,25757.559917769635,25218.946041393563,26296.173794145707
557,25727.223774021713,25179.170397188875,26275.277150854545
558,25725.686201728065,25178.56941841756,26272.802985038572
559,25718.84518422777,25168.10889822054,26269.581470234996
560,25718.682803236898,25167.653000507395,26269.7126059664
561,25722.61986046324,25170.84788861128,26274.391832315203
562,25716.49924336919,25167.171845565063,26265.82664117332
563,25679.091476272526,25137.60673401273,26220.576218532322
564,25688.757875984476,25153.307734457674,26224.20801751128
565,25662.567478793724,25123.816902399954,26201.318055187487
566,25657.21849172154,25116.026602163143,26198.410381279933
567,25600.905079420725,25079.33705707713,26122.47310176432
568,25596.455900315756,25071.37365306268,26121.53814756883
569,25569.151723568448,25033.92835938094,26104.37508775596
570,25558.118498757427,25036.49406525071,26079.74293226415
571,25527.532363384897,25028.154982477645,26026.90974429215
572,25515.90347073039,25020.698536866897,26011.10840459389
573,25501.424806671537,25010.094583668815,25992.755029674274
574,25499.96740385663,25007.669410615134,25992.265397098134
575,25478.627830989644,24977.455308492186,25979.80035348711
576,25472.277469715784,24966.76406597815,25977.790873453425
577,25430.416874803323,24913.293587337073,25947.54016226958
578,25429.808866486586,24907.939925187795,25951.677807785385
579,25421.528027107022,24902.635207752035,25940.420846462017
580,25414.11942326108,24897.414910330594,25930.823936191573
581,25407.51860803084,24885.71379406904,25929.323421992634
582,25403.492515411483,24878.63544373093,25928.349587092034
583,25327.504445219605,24782.63962708228,25872.369263356923
584,25328.159525088788,24790.8335519587,25865.48549821888
585,25300.008148579327,24789.62203679675,25810.394260361903
586,25288.362663527834,24777.32250236903,25799.40282468664
587,25276.684149420373,24759.55729488619,25793.811003954546
588,25267.146643458855,24749.57424586088,25784.719041056822
589,25240.77179203567,24727.590861484685,25753.952722586662
590,25214.803692731475,24685.00530448295,25744.60208098
591,25212.84886806598,24687.02130871965,25738.67642741231
592,25212.24599250358,24686.764069628236,25737.727915378924
593,25203.200955757395,24682.244664758276,25724.15724675652
594,25199.8029146724,24678.612726401363,25720.993102943437
595,25190.58383992939,24663.866705123575,25717.30097473521
596,25148.269151432127,24600.746928182063,25695.791374682205
597,25133.083660349457,24575.29062265918,25690.87669803974
598,25106.9221978001,24541.023034384685,25672.821361215516
599,25099.535367603978,24539.120143939945,25659.950591268018
600,25078.38354268892,24532.544572644245,25624.222512733595
601,25078.832325860523,24532.195728236064,25625.468923484983
602,25068.854434348566,24515.526104464716,25622.182764232417
603,25030.54709770415,24473.07278077853,25588.02141462978
604,25008.12783675149,24455.815263328404,25560.440410174575
605,24986.314241273983,24450.275945468788,25522.35253707918
606,24986.699653798016,24451.64368309657,25521.755624499463
607,24974.14034563671,24454.801749807477,25493.478941465946
608,24918.993313486993,24393.727210229557,25444.25941674443
609,24893.52685558671,24381.125282883844,25405.92842828958
610,24891.46644318885,24377.755047242626,25405.17783913507
611,24851.479037597757,24326.56773402883,25376.390341166683
612,24818.998379244083,24315.524597577354,25322.472160910813
613,24807.20882519635,24297.477960682598,25316.939689710103
614,24778.000681594567,24254.710687857903,25301.29067533123
615,24755.549157023783,24240.128664067706,25270.969649979867
616,24746.24821763029,24218.314692138778,25274.18174312181
617,24730.56333363305,24208.887304186177,25252.239363079923
618,24729.785902055017,24209.160703884267,25250.411100225774
619,24711.236143396483,24203.1679555858,25219.304331207168
620,24693.80313186644,24190.65701340584,25196.94925032705
621,24689.610725869316,24182.465341417468,25196.756110321163
622,24679.102017512232,24175.09268628982,25183.111348734652
623,24679.641532844653,24174.913245055544,25184.369820633776
624,24661.00750588598,24155.023416990975,25166.991594780986
625,24644.163948057743,24139.387734694585,25148.94016142091
626,24620.56903277658,24102.9118979929,25138.22616756026
627,24618.87970310651,24106.418856556476,25131.340549656547
628,24606.681682017515,24085.03952511982,25128.32383891521
629,24607.53027817262,24086.63431060889,25128.42624573635
630,24598.579425668297,24084.484331675387,25112.6745196612
631,24598.579425668297,24084.484331675387,25112.6745196612
632,24564.12912267617,24065.85556757546,25062.40267777688
633,24558.497487736393,24057.294162035265,25059.70081343752
634,24551.775585281164,24048.63111170113,25054.9200588612
635,24532.16007641678,24016.77768350078,25047.542469332784
636,24519.075130750254,24006.061135651446,25032.089125849056
637,24499.39294144068,24013.236865866184,24985.54901701517
638,24432.083416402835,23905.156011884777,24959.010820920892
639,24416.090380287842,23889.920071863122,24942.260688712562
640,24381.09529788121,23859.128521335915,24903.06207442651
641,24385.839357044235,23860.251735402846,24911.426978685624
642,24370.355921836122,23843.649041177196,24897.062802495042
643,24347.633105925583,23809.719100201568,24885.547111649597
644,24331.89262227535,23816.495957899268,24847.289286651434
645,24327.67133144995,23811.46815405534,24843.87450884456
646,24321.361849765188,23815.828716096992,24826.89498343339
647,24311.936125160686,23819.648715404917,24804.223534916455
648,24271.105488445522,23783.676810195877,24758.534166695168
649,24271.28605408362,23783.717747594925,24758.854360572306
650,24271.194853528348,23783.54701501229,24758.8426920444
651,24249.721623508558,23758.49943714903,24740.943809868088
652,24246.7714361173,23755.371641455735,24738.171230778855
653,24246.7714361173,23755.371641455735,24738.171230778855
654,24221.899593597074,23716.14555050282,24727.653636691328
655,24194.479263978446,23701.48075137829,24687.477776578595
656,24187.06771119718,23688.42450219637,24685.710920197995
657,24162.155368134332,23647.011142764102,24677.299593504562
658,24109.507529758168,23601.102013711698,24617.913045804646
659,24110.327526178356,23602.162333489105,24618.49271886761
660,24102.066918149143,23588.236669417744,24615.897166880535
661,24083.885892094884,23557.932641079813,24609.839143109955
662,24077.189119364288,23546.169478531192,24608.208760197384
663,24062.38138830897,23529.949712097212,24594.81306452073
664,24052.758687873582,23517.111506920817,24588.405868826347
665,24038.184406753615,23492.959248089905,24583.409565417325
666,24030.940769146826,23482.4123367961,24579.46920149756
667,24011.514126708906,23450.671368503503,24572.35688491431
668,23992.562720427948,23425.279994281907,24559.845446573996
669,23976.42626429968,23414.094990983704,24538.757537615656
670,23971.577609817876,23412.749337448222,24530.405882187537
671,23958.819624663472,23405.74141368764,24511.897835639313
672,23965.6187284919,23418.28863256151,24512.94882442229
673,23951.752595751168,23394.238152353897,24509.26703914844
674,23925.623060782633,23352.082429387625,24499.16369217764
675,23915.05283837708,23348.14898330023,24481.95669345393
676,23913.811549313697,23348.541270791622,24479.081827835766
677,23902.735196922837,23328.47495839056,24476.995435455105
678,23902.735196922837,23328.47495839056,24476.995435455105
679,23902.735196922837,23328.47495839056,24476.995435455105
680,23867.816701072607,23283.470978969544,24452.16242317567
681,23864.15047244286,23278.38402318109,24449.916921704636
682,23858.392605871406,23270.676897155296,24446.108314587516
683,23851.13017351644,23265.397476785172,24436.862870247718
684,23854.923302399362,23266.3108173631,24443.535787435623
685,23855.72252232777,23261.928595356403,24449.51644929914
686,23855.055304169593,23261.71528472042,24448.395323618774
687,23855.055304169593,23261.71528472042,24448.395323618774
688,23827.834475538697,23222.04702151314,24433.621929564262
689,23808.679843729024,23206.89574781085,24410.46393964719
690,23804.775231751493,23207.951323868336,24401.599139634658
691,23789.42840945295,23191.04311320037,24387.813705705532
692,23789.42840945295,23191.04311320037,24387.813705705532
693,23769.04157775589,23157.04925960798,24381.033895903798
694,23755.627753221754,23134.23860520254,24377.016901240968
695,23665.891522093105,22988.464559097876,24343.318485088326
696,23665.891522093105,22988.464559097876,24343.318485088326
697,23647.305585597274,22973.625970007943,24320.9852011866
698,23612.76363302384,22929.477331838458,24296.04993420922
699,23609.27744159231,22925.98115483702,24292.573728347605
700,23609.280833305267,22925.98617762859,24292.575488981944
701,23604.07901902037,22926.795516630198,24281.36252141054
702,23589.602910866466,22900.603409199404,24278.602412533528
703,23581.306376148583,22895.14523241274,24267.467519884427
704,23581.306376148583,22895.14523241274,24267.467519884427
705,23574.747606235527,22885.465671545273,24264.02954092578
706,23555.590819578338,22881.328988434878,24229.85265072179
707,23553.9536892388,22880.594808578506,24227.31256989909
708,23553.450949936607,22880.38645244718,24226.515447426034
709,23525.999333575553,22876.23342673519,24175.76524041591
710,23502.982331389903,22840.373612058916,24165.59105072089
711,23502.982331389903,22840.373612058916,24165.59105072089
712,23501.62515410985,22837.873669240205,24165.376638979495
713,23487.0794065068,22814.47925097555,24159.67956203805
714,23461.932326659437,22791.190192606733,24132.67446071214
715,23456.293057549854,22782.09617118936,24130.489943910346
716,23450.467981750146,22790.608187254504,24110.327776245787
717,23445.2843883454,22788.795718108107,24101.773058582694
718,23431.962531113062,22773.123898901806,24090.801163324326
719,23403.196468218724,22760.427703179124,24045.965233258325
720,23358.563232592845,22706.503470347594,24010.62299483809
721,23339.235870767196,22670.24933588696,24008.222405647437
722,23335.147703584415,22667.085860726358,24003.20954644247
723,23315.456815560592,22666.406459910406,23964.50717121078
724,23281.904049418725,22650.96754189816,23912.840556939296
725,23281.904049418725,22650.96754189816,23912.840556939296
726,23277.00886648302,22642.64701054362,23911.370722422424
727,23275.98146669412,22645.165249114718,23906.797684273522
728,23275.479576141563,22645.11720923824,23905.841943044885
729,23252.305991957997,22622.82100163118,23881.790982284816
730,23243.404296461675,22622.086233880505,23864.722359042837
731,23230.638456476423,22611.32664001058,23849.950272942275
732,23211.31946341328,22587.284899142935,23835.35402768363
733,23203.133139312034,22571.50597343096,23834.760305193107
734,23184.5782661551,22540.222186617517,23828.93434569268
735,23153.417207027724,22521.99892907991,23784.835484975538
736,23153.417207027724,22521.99892907991,23784.835484975538
737,23143.174552990593,22517.900340446507,23768.448765534686
738,23131.050553478723,22514.016213874827,23748.084893082618
739,23116.06372985393,22511.879587224535,23720.24787248333
740,23115.309237899684,22511.83879787326,23718.779677926108
741,23087.61419448895,22460.676487128676,23714.551901849223
742,23083.064250653268,22451.85241049958,23714.276090806954
743,23075.314821687265,22448.55945791167,23702.07018546286
744,23063.858515752985,22432.692933865626,23695.024097640344
745,23010.76584067856,22415.99463294658,23605.53704841054
746,22994.314498811553,22394.564522876954,23594.06447474616
747,22991.048519104752,22385.843437277024,23596.25360093248
748,22991.048519104752,22385.843437277024,23596.25360093248
749,22917.27802544554,22314.54437719541,23520.01167369567
750,22901.098397040434,22291.098705319437,23511.09808876143
751,22882.188716807937,22256.388554330628,23507.988879285247
752,22882.188716807937,22256.388554330628,23507.988879285247
753,22882.188716807937,22256.388554330628,23507.988879285247
754,22879.964099435183,22255.577867481115,23504.350331389258
755,22869.62966200567,22240.367835811012,23498.89148820033
756,22860.555093177456,22225.55411402893,23495.55607232598
757,22860.555093177456,22225.55411402893,23495.55607232598
758,22848.44900034102,22203.3866766639,23493.511324018134
759,22835.501062409523,22198.036914594137,23472.96521022491
